contrast_basis,group,contrast,estimate_log10_28c_minus_31c,SE,df,lower_CL,upper_CL,p.value,note
source_thicket,A,28C - 31C,0.3877958969446721,0.04984194484945715,135,0.2892238675333164,0.48636792635602777,1.6727694774977285e-12,Positive estimate means lower adjusted symbiont density at 31C.
source_thicket,C,28C - 31C,0.14080041215029332,0.04984194484945715,135,0.042228382738937656,0.239372441561649,0.005446791677703001,Positive estimate means lower adjusted symbiont density at 31C.
source_thicket,D,28C - 31C,0.32674260303398617,0.049841944849457157,135,0.2281705736226305,0.42531463244534184,1.079672312845815e-9,Positive estimate means lower adjusted symbiont density at 31C.
prelim_snp_cluster,cluster 1,28C - 31C,0.14080041215029324,0.045850048229551785,129,0.05008496879262045,0.23151585550796602,0.0026032199714582514,Exploratory; small preliminary clusters have wide uncertainty.
prelim_snp_cluster,cluster 2,28C - 31C,0.30191207498389666,0.0810986711409526,129,0.1414563679051009,0.4623677820626924,2.9318255702998807e-4,Exploratory; small preliminary clusters have wide uncertainty.
prelim_snp_cluster,cluster 3,28C - 31C,0.29324063181574583,0.08404641945930252,129,0.126952732494378,0.45952853113711367,6.637672226634861e-4,Exploratory; small preliminary clusters have wide uncertainty.
prelim_snp_cluster,cluster 4,28C - 31C,0.4223782854177406,0.04462509298358332,129,0.3340864460151824,0.5106701248202987,1.8285701822426005e-16,Exploratory; small preliminary clusters have wide uncertainty.
prelim_snp_cluster,cluster 5,28C - 31C,0.21648159728442923,0.1221919929516213,129,-0.025278253433012765,0.4582414480018712,0.07881360315287761,Exploratory; small preliminary clusters have wide uncertainty.
prelim_snp_cluster,small clusters (6/7/8),28C - 31C,0.08563729770659848,0.18466882417048006,129,-0.2797344937273707,0.4510090891405676,0.6436195385194143,Exploratory; small preliminary clusters have wide uncertainty.
